Date;ExecutionTime;Value
2023-08-06 22:10:45.000;9;53.12
2023-06-28 18:22:31.000;9;91.76
2023-11-09 22:13:41.000;7;50.60
2023-10-12 09:00:25.000;3;7.12
2023-02-21 13:52:43.000;9;71.82
2023-06-06 02:54:07.000;9;10.17
2023-10-17 00:31:02.000;3;65.40
2023-10-20 04:09:29.000;8;89.56
2023-05-28 16:43:23.000;9;14.62
2023-03-21 17:21:31.000;6;11.58
2023-05-30 20:16:57.000;3;46.27
2023-03-23 01:08:47.000;7;15.82
2023-03-26 01:48:37.000;4;13.54
2023-03-06 00:17:14.000;4;10.13
2023-08-26 19:49:58.000;7;63.09
2023-09-30 15:46:31.000;1;2.72
2023-04-28 00:40:52.000;7;36.53
2023-12-26 19:58:47.000;8;37.66
2023-08-13 22:48:44.000;5;74.68
2023-09-07 02:01:25.000;8;86.00
2023-11-07 19:51:42.000;6;82.54
2023-09-02 08:27:49.000;4;99.54
2023-09-06 15:49:40.000;5;58.76
2023-02-25 07:47:12.000;8;85.42
2023-09-04 02:01:18.000;4;24.30
2023-02-15 04:48:39.000;9;54.58
2023-01-12 14:21:09.000;8;89.98
2023-04-04 00:18:16.000;1;25.02
2023-11-13 23:06:23.000;5;39.58
2023-05-17 03:31:42.000;3;9.00
2023-01-16 11:54:00.000;5;87.08
2023-10-28 09:35:13.000;1;62.05
2023-09-02 09:38:17.000;8;56.26
2023-11-15 10:59:34.000;9;2.85
2023-08-30 19:53:21.000;3;26.66
2023-08-13 20:37:51.000;7;7.85
2023-12-04 11:25:59.000;2;91.13
2023-12-24 09:34:37.000;4;70.59
2023-12-23 14:34:24.000;5;81.29
2023-07-31 11:04:06.000;9;38.32
2023-04-01 01:10:25.000;9;99.61
2023-10-19 19:43:23.000;9;6.98
2023-03-02 10:07:53.000;2;74.30
2023-05-11 19:58:48.000;2;10.77
2023-07-24 05:21:40.000;6;15.37
2023-05-18 11:05:47.000;8;81.46
2023-11-08 18:56:28.000;7;60.90
2023-02-03 00:34:32.000;9;47.44
2023-07-04 21:55:39.000;2;20.77
2023-05-01 05:18:50.000;3;84.62
2023-08-28 19:40:43.000;4;73.77
2023-06-12 04:11:15.000;2;84.23
2023-05-30 16:10:42.000;9;67.74
2023-09-30 17:17:24.000;1;13.40
2023-09-08 02:59:18.000;3;29.48
2023-08-19 23:57:44.000;6;62.57
2023-02-03 12:32:17.000;5;1.34
2023-04-28 23:45:21.000;4;23.40
2023-10-10 04:09:00.000;3;16.96
2023-11-03 03:49:12.000;6;52.55
2023-02-05 05:42:33.000;2;39.05
2023-10-28 08:58:17.000;1;95.09
2023-05-16 18:34:17.000;7;56.12
2023-04-18 10:59:14.000;6;57.37
2023-03-15 19:16:23.000;4;82.93
2023-02-20 14:24:17.000;9;65.68
2023-12-20 13:28:41.000;3;24.40
2023-12-18 10:43:48.000;7;84.29
2023-09-16 04:42:35.000;3;34.45
2023-07-28 21:01:57.000;7;55.36
2023-08-10 23:12:36.000;4;90.80
2023-11-21 16:44:24.000;2;63.36
2023-11-01 20:28:42.000;2;86.21
2023-03-25 08:15:19.000;7;69.06
2023-11-01 06:11:18.000;9;3.12
2023-06-20 04:44:47.000;9;77.54
2023-04-18 09:56:25.000;3;43.88
2023-02-12 13:50:11.000;6;31.08
2023-03-09 00:43:35.000;3;99.75
2023-06-18 02:47:15.000;7;87.95
2023-06-06 06:33:55.000;9;38.84
2023-09-20 10:26:27.000;2;62.82
2023-09-10 06:52:54.000;5;38.86
2023-08-31 03:58:43.000;7;2.63
2023-02-17 02:29:44.000;4;54.33
2023-08-02 21:14:53.000;6;41.82
2023-12-31 14:52:55.000;7;12.48
2023-01-08 05:38:46.000;3;29.62
2023-02-16 07:37:11.000;8;42.98
2023-10-28 15:11:09.000;9;46.20
2023-07-15 07:10:04.000;7;24.18
2023-07-12 17:26:15.000;8;74.51
2023-12-31 19:56:26.000;2;1.16
2023-11-03 07:38:47.000;3;37.14
2023-11-04 22:55:47.000;7;74.06
2023-12-26 11:06:42.000;9;16.58
2023-09-15 12:16:46.000;7;18.20
2023-08-16 09:47:04.000;5;81.56
2023-10-02 09:25:35.000;4;39.76
2023-05-19 00:50:30.000;2;1.77
2023-12-06 18:58:48.000;8;90.90
2023-09-01 04:37:37.000;1;9.55
2023-04-21 18:48:07.000;7;70.06
2023-10-24 08:53:56.000;4;47.05
2023-09-07 01:00:01.000;2;27.09
2023-08-07 14:10:26.000;5;12.79
2023-09-11 08:31:51.000;4;68.82
2023-12-26 19:58:54.000;3;8.72
2023-09-18 11:48:47.000;4;19.27
2023-08-29 07:02:45.000;1;61.10
2023-05-07 05:54:57.000;8;70.21
2023-03-02 18:47:16.000;5;11.38
2023-07-13 20:23:09.000;5;42.23
2023-04-04 21:03:33.000;2;70.33
2023-10-28 15:01:05.000;3;5.68
2023-09-08 06:54:24.000;9;25.55
2023-06-06 08:21:58.000;2;14.25
2023-10-08 23:51:02.000;6;87.13
2023-07-30 10:20:00.000;8;64.48
2023-03-23 02:09:26.000;8;32.84
2023-05-17 14:23:57.000;4;25.62
2023-12-29 09:57:19.000;1;76.07
2023-03-26 06:51:32.000;4;66.22
2023-08-20 09:24:15.000;3;20.52
2023-12-22 17:55:24.000;9;75.25
2023-12-25 17:23:25.000;1;32.82
2023-06-16 17:12:15.000;5;11.66
2023-06-09 17:58:32.000;7;55.10
2023-03-07 12:51:47.000;5;58.10
2023-07-08 00:42:47.000;7;82.64
2023-03-09 22:25:17.000;6;70.86
2023-03-03 01:10:25.000;6;64.40
2023-12-22 07:31:56.000;3;61.18
2023-11-05 12:03:42.000;2;77.66
2023-06-30 07:41:26.000;6;68.09
2023-01-25 13:32:35.000;6;69.15
2023-09-22 04:55:43.000;8;91.65
2023-04-01 00:15:50.000;1;98.77
2023-01-31 11:18:03.000;3;7.70
2023-07-05 16:22:04.000;5;23.70
2023-10-31 20:51:55.000;1;2.06
2023-08-13 05:32:07.000;8;93.02
2023-09-21 11:39:34.000;9;25.36
2023-04-14 02:55:37.000;7;75.15
2023-06-05 07:38:32.000;3;25.53
2023-03-13 21:04:40.000;6;97.99
2023-01-31 18:09:02.000;4;13.52
2023-11-28 03:00:02.000;8;41.36
2023-09-08 02:55:13.000;7;94.06
2023-07-14 18:31:33.000;3;61.43
2023-08-14 13:08:13.000;1;47.11
2023-06-16 18:05:57.000;6;98.96
2023-06-22 00:08:31.000;6;97.89
2023-09-27 22:52:31.000;9;17.55
2023-08-06 08:01:54.000;4;43.48
2023-11-13 21:30:33.000;6;69.90
2023-10-07 06:04:13.000;9;79.31
2023-04-06 03:54:44.000;5;23.98
2023-05-11 20:05:23.000;1;91.79
2023-04-06 09:21:25.000;4;25.07
2023-08-03 00:24:53.000;9;81.47
2023-11-05 04:32:15.000;3;82.17
2023-02-24 11:27:16.000;5;38.41
2023-11-23 05:35:01.000;2;43.56
2023-07-02 05:09:42.000;4;84.04
2023-04-29 19:56:22.000;7;61.70
2023-02-18 20:36:09.000;9;33.77
2023-05-31 12:19:34.000;9;70.56
2023-12-11 20:41:09.000;6;35.42
2023-04-21 07:13:11.000;7;21.95
2023-09-08 13:56:35.000;2;19.52
2023-05-04 11:02:39.000;1;98.39
2023-02-15 00:11:43.000;2;71.18
2023-04-08 23:40:44.000;4;1.05
2023-08-13 14:24:25.000;7;54.04
2023-05-05 21:51:19.000;1;93.15
2023-10-24 16:53:49.000;3;56.77
2023-04-29 02:04:07.000;1;47.22
2023-01-09 00:38:57.000;7;19.20
2023-08-07 02:27:45.000;3;5.27
2023-07-23 14:34:59.000;4;3.66
2023-11-05 08:11:20.000;6;32.24
2023-02-10 23:56:37.000;9;14.30
2023-05-20 23:30:49.000;8;27.79
2023-07-23 10:41:24.000;2;43.43
2023-04-18 02:01:33.000;6;32.57
2023-07-13 00:26:32.000;8;30.37
2023-12-16 03:35:10.000;8;49.92
2023-03-02 16:29:58.000;5;93.46
2023-01-28 11:19:05.000;2;89.08
2023-02-22 00:25:08.000;6;24.95
2023-12-21 05:50:33.000;5;22.59
2023-11-08 03:52:25.000;5;80.07
2023-08-06 09:39:22.000;8;33.69
2023-03-07 02:19:05.000;6;46.88
2023-01-25 12:10:27.000;5;47.27
2023-03-29 17:25:44.000;9;41.77
2023-07-19 00:56:20.000;4;92.44
2023-10-20 04:41:01.000;5;9.07
2023-05-30 08:35:58.000;8;93.49
2023-02-19 08:30:13.000;4;98.65
2023-11-21 13:52:10.000;9;62.82
2023-08-15 04:52:33.000;6;82.77
2023-03-22 22:14:23.000;3;60.96
2023-06-26 12:38:53.000;4;84.33
2023-03-13 20:14:19.000;4;77.41
2023-05-22 06:49:42.000;7;7.65
2023-05-13 01:36:43.000;2;73.09
2023-05-30 11:26:14.000;4;79.52
2023-10-31 05:23:24.000;7;52.20
2023-07-19 19:35:51.000;2;6.67
2023-09-12 09:47:54.000;7;5.27
2023-12-28 08:11:19.000;4;88.69
2023-02-13 12:02:53.000;6;97.82
2023-06-23 19:01:07.000;2;26.09
2023-10-14 07:11:07.000;6;22.26
2023-09-12 05:18:15.000;5;73.48
2023-09-28 12:00:41.000;4;10.04
2023-11-23 18:25:10.000;2;48.30
2023-03-30 18:21:08.000;8;99.52
2023-03-20 01:08:27.000;9;19.67
2023-01-12 09:27:48.000;6;2.66
2023-11-05 13:07:54.000;9;5.90
2023-01-22 18:34:33.000;4;41.76
2023-07-24 06:22:42.000;4;64.40
2023-09-19 21:19:50.000;2;94.11
2023-02-01 02:32:04.000;8;47.43
2023-07-31 01:47:30.000;2;73.39
2023-09-22 09:51:16.000;6;34.51
2023-03-15 06:40:57.000;3;38.42
2023-04-22 00:53:13.000;6;20.51
2023-04-04 04:13:34.000;2;12.42
2023-03-05 03:00:18.000;2;88.99
2023-05-24 10:06:38.000;6;11.44
2023-02-25 06:28:28.000;6;19.54
2023-06-12 22:41:53.000;4;78.95
2023-01-27 21:11:35.000;7;89.40
2023-12-03 07:45:41.000;3;64.17
2023-08-16 12:11:37.000;5;48.49
2023-10-15 15:54:35.000;8;25.09
2023-01-16 17:41:07.000;9;66.19
2023-12-01 07:10:43.000;7;70.04
2023-11-10 01:36:55.000;3;6.18
2023-01-11 15:35:27.000;5;70.33
2023-01-15 00:40:45.000;3;62.63
2023-04-01 01:24:14.000;9;31.30
2023-09-10 21:22:20.000;1;87.39
2023-10-14 19:23:12.000;9;92.29
2023-03-05 18:44:39.000;7;28.94
2023-07-29 03:49:12.000;1;21.23
2023-04-05 09:02:00.000;9;41.88
2023-03-15 01:23:01.000;5;83.39
2023-08-18 18:12:33.000;5;36.46
2023-03-17 05:06:42.000;9;44.28
2023-01-21 09:37:17.000;5;30.80
2023-09-15 15:17:53.000;7;12.37
2023-09-21 05:09:49.000;4;56.26
2023-11-12 02:28:49.000;1;83.81
2023-09-23 18:45:55.000;8;59.51
2023-10-13 21:27:58.000;3;22.94
2023-01-02 03:51:48.000;9;63.92
2023-10-04 12:10:31.000;3;77.61
2023-11-08 09:45:31.000;6;63.01
2023-12-07 13:15:42.000;7;20.05
2023-08-07 05:55:11.000;5;81.60
2023-12-09 08:05:36.000;4;78.22
2023-12-21 06:17:17.000;6;50.29
2023-03-06 18:46:30.000;9;98.89
2023-02-13 11:14:46.000;7;82.85
2023-09-26 04:39:00.000;6;70.90
2023-03-28 01:34:28.000;2;13.16
2023-04-05 15:05:33.000;6;46.31
2023-01-29 21:28:53.000;5;86.95
2023-09-05 21:19:08.000;8;7.14
2023-06-06 08:42:48.000;4;25.26
2023-03-27 16:05:45.000;6;9.48
2023-08-06 01:05:51.000;8;96.01
2023-04-21 18:55:36.000;1;59.15
2023-04-09 21:13:05.000;6;53.72
2023-02-22 10:37:35.000;2;55.16
2023-02-01 08:59:55.000;5;73.28
2023-03-04 14:42:26.000;8;89.27
2023-12-12 16:35:42.000;9;46.27
2023-03-14 18:30:18.000;2;43.07
2023-04-14 02:18:10.000;9;43.40
2023-08-28 01:15:34.000;4;16.25
2023-03-28 06:33:42.000;2;45.46
2023-07-26 19:05:00.000;5;51.60
2023-08-12 09:10:11.000;9;70.31
2023-07-18 21:49:59.000;1;61.73
2023-03-24 07:14:02.000;1;99.81
2023-10-09 04:40:02.000;5;16.08
2023-03-02 20:11:09.000;8;40.25
2023-06-30 08:20:58.000;1;88.83
2023-09-07 15:22:06.000;1;84.45
2023-04-22 15:47:15.000;9;56.55
2023-10-29 09:36:10.000;7;12.28
2023-03-31 09:04:12.000;9;7.21
2023-07-24 07:48:07.000;7;8.16
2023-01-18 03:32:11.000;4;13.81
2023-12-02 11:55:31.000;9;80.18
2023-09-11 13:05:08.000;5;77.10
2023-10-28 17:27:43.000;3;36.70
2023-11-10 13:29:39.000;2;23.99
2023-11-20 13:45:46.000;3;71.88
2023-05-11 04:56:45.000;9;53.78
2023-07-14 07:54:33.000;2;11.72
2023-07-15 16:38:19.000;1;66.46
2023-03-17 15:01:43.000;9;98.39
2023-11-25 18:50:54.000;4;47.07
2023-01-28 22:43:53.000;5;83.41
2023-12-09 04:07:33.000;7;98.28
2023-01-31 15:06:08.000;4;54.29
2023-12-22 00:11:35.000;4;71.03
2023-07-24 00:05:05.000;7;69.52
2023-12-05 23:57:57.000;3;14.30
2023-04-30 05:40:56.000;1;3.35
2023-05-15 01:34:42.000;4;32.75
2023-02-05 12:21:04.000;9;51.83
2023-08-25 17:10:15.000;9;88.94
2023-02-26 21:19:32.000;3;9.74
2023-12-27 20:15:38.000;3;74.48
2023-11-05 00:57:32.000;8;72.50
2023-07-25 20:40:44.000;9;28.43
2023-09-12 15:35:44.000;6;71.87
2023-04-12 08:31:23.000;3;50.16
2023-08-30 22:09:16.000;9;11.70
2023-11-27 01:14:23.000;1;97.47
2023-11-03 16:44:30.000;5;58.66
2023-10-15 19:03:45.000;9;67.28
2023-12-23 23:39:24.000;1;67.38
2023-04-28 07:34:58.000;5;84.45
2023-07-30 20:58:58.000;3;37.08
2023-10-17 07:30:39.000;3;70.88
2023-07-19 03:09:18.000;3;93.00
2023-11-26 01:03:08.000;4;10.26
2023-05-22 19:47:56.000;5;23.86
2023-07-21 04:12:40.000;9;40.31
2023-03-24 16:04:40.000;5;95.92
2023-04-24 14:35:49.000;7;38.25
2023-08-13 23:10:15.000;6;72.21
2023-02-04 05:38:39.000;2;66.49
2023-02-02 16:12:40.000;3;52.20
2023-05-19 05:58:08.000;8;52.07
2023-03-06 08:33:43.000;1;62.98
2023-04-21 23:04:20.000;8;49.60
2023-06-01 00:53:08.000;4;15.36
2023-08-21 12:13:42.000;2;63.25
2023-12-19 01:58:37.000;4;19.30
2023-08-17 04:39:02.000;5;79.14
2023-02-27 15:23:45.000;4;74.55
2023-05-02 03:20:50.000;1;87.58
2023-04-12 17:36:38.000;9;99.78
2023-10-29 08:47:38.000;8;11.32
2023-07-13 15:32:35.000;5;68.39
2023-04-11 05:57:53.000;3;66.08
2023-02-27 17:24:31.000;6;73.32
2023-05-24 02:11:15.000;9;47.96
2023-09-20 16:54:06.000;5;45.24
2023-03-26 14:05:53.000;1;45.93
2023-11-19 21:11:53.000;5;82.65
2023-11-07 17:25:17.000;4;67.78
2023-06-17 10:50:44.000;5;58.64
2023-10-12 20:53:20.000;4;90.79
2023-03-26 20:36:39.000;8;39.06
2023-11-09 09:06:44.000;4;46.24
2023-03-07 16:39:33.000;5;11.25
2023-01-10 08:01:56.000;2;46.79
2023-08-05 17:16:07.000;6;38.32
2023-06-27 20:21:26.000;8;97.86
2023-11-02 13:33:38.000;7;64.35
2023-01-07 18:10:44.000;3;91.66
2023-08-11 17:39:45.000;2;30.83
2023-09-04 05:30:26.000;6;13.31
2023-03-11 22:04:07.000;8;37.92
2023-02-02 17:16:53.000;9;82.86
2023-05-27 07:28:42.000;5;63.59
2023-02-21 20:30:42.000;8;30.73
2023-01-24 15:28:29.000;3;66.02
2023-06-08 10:20:07.000;8;2.05
2023-05-25 21:34:02.000;4;38.46
2023-06-06 20:31:09.000;6;50.63
2023-02-21 19:06:15.000;2;96.20
2023-09-04 21:44:53.000;2;21.49
2023-12-05 00:02:11.000;4;4.80
2023-07-25 23:06:57.000;4;30.37
2023-12-12 05:23:08.000;2;22.33
2023-04-05 21:20:14.000;4;69.86
2023-01-18 14:58:47.000;7;78.48
2023-01-22 14:22:22.000;6;94.64
2023-05-07 00:39:02.000;3;32.12
2023-07-16 14:13:12.000;3;47.94
2023-08-02 15:16:17.000;8;34.30
2023-04-07 23:37:10.000;2;15.95
2023-01-10 22:11:11.000;6;49.48
2023-02-24 04:43:45.000;5;87.40
2023-02-08 21:19:04.000;6;55.31
2023-04-03 10:32:45.000;8;26.29
2023-05-27 08:18:06.000;7;49.81
2023-12-15 18:09:58.000;5;82.78
2023-03-11 09:04:11.000;4;22.74
2023-01-28 06:56:14.000;4;71.12
2023-04-29 05:41:22.000;9;85.64
2023-01-20 14:35:01.000;6;53.97
2023-05-25 15:27:00.000;8;86.15
2023-08-30 05:05:46.000;9;4.39
2023-04-11 08:28:04.000;2;73.49
2023-05-17 04:05:06.000;3;73.30
2023-02-26 18:11:50.000;8;51.10
2023-05-18 07:01:39.000;8;81.39
2023-03-16 05:49:43.000;3;58.93
2023-03-01 19:53:11.000;3;3.15
2023-02-28 05:24:57.000;1;61.48
2023-09-18 17:44:47.000;9;2.21
2023-11-07 12:04:16.000;4;6.25
2023-05-15 05:48:51.000;3;29.80
2023-09-28 03:27:13.000;8;18.95
2023-06-13 16:02:38.000;6;57.03
2023-02-20 21:29:12.000;5;63.55
2023-10-05 17:08:21.000;7;5.72
2023-03-07 03:10:49.000;6;27.02
2023-09-03 05:21:28.000;5;15.33
2023-06-03 20:24:15.000;4;45.54
2023-07-12 14:10:10.000;1;40.59
2023-12-24 06:12:45.000;3;98.79
2023-09-01 07:25:14.000;5;23.33
2023-01-19 18:04:09.000;8;88.52
2023-09-18 07:32:11.000;4;70.58
2023-11-10 16:22:01.000;5;10.34
2023-07-26 06:14:33.000;5;80.77
2023-08-07 06:26:29.000;1;38.67
2023-03-13 19:50:48.000;1;29.20
2023-06-25 04:45:57.000;1;44.82
2023-12-10 16:42:30.000;5;27.54
2023-12-09 01:43:18.000;6;74.29
2023-01-31 19:47:04.000;8;3.16
2023-07-14 18:35:39.000;7;52.86
2023-12-26 08:43:51.000;3;1.78
2023-07-01 15:05:27.000;2;95.05
2023-11-15 05:19:27.000;9;38.25
2023-03-24 02:24:56.000;4;81.87
2023-12-17 09:52:24.000;6;50.11
2023-03-28 03:07:39.000;7;95.78
2023-06-25 16:42:43.000;8;25.58
2023-08-01 03:40:32.000;6;71.83
2023-03-16 15:20:40.000;9;43.10
2023-02-06 09:08:16.000;9;1.14
2023-10-14 04:55:39.000;4;72.07
2023-11-09 23:29:19.000;5;4.32
2023-02-07 21:07:49.000;5;33.99
2023-02-04 20:25:52.000;6;96.67
2023-12-27 00:52:18.000;7;40.48
2023-09-10 17:58:10.000;1;46.21
2023-06-26 14:26:55.000;7;37.33
2023-05-02 04:46:09.000;4;74.06
2023-06-01 16:52:02.000;1;16.07
2023-10-03 13:54:55.000;5;69.98
2023-12-24 03:07:22.000;9;84.86
2023-04-29 09:42:55.000;1;44.95
2023-08-06 15:58:28.000;8;52.68
2023-10-18 03:28:43.000;8;69.75
2023-01-30 11:25:53.000;8;59.55
2023-04-23 22:50:09.000;8;97.11
2023-01-16 03:59:33.000;8;84.87
2023-07-09 06:08:00.000;7;62.17
2023-01-31 20:49:28.000;8;73.01
2023-12-03 05:52:45.000;8;55.03
2023-09-24 18:57:58.000;5;93.17
2023-04-20 15:39:28.000;1;33.50
2023-11-15 13:50:46.000;7;63.11
2023-10-12 06:37:19.000;3;42.91
2023-10-15 01:59:03.000;3;95.46
2023-11-29 19:50:15.000;1;43.49
2023-11-03 13:08:01.000;3;13.47
2023-12-26 10:49:17.000;1;34.72
2023-09-28 09:40:29.000;2;30.40
2023-02-17 20:46:35.000;1;68.91
2023-04-20 04:56:27.000;9;81.35
2023-07-24 22:09:31.000;8;35.96
2023-04-08 23:20:34.000;8;48.61
2023-03-16 17:01:06.000;2;18.52
2023-05-25 13:51:41.000;2;71.86
2023-10-09 19:28:34.000;8;85.64
2023-09-25 04:52:24.000;9;27.18
2023-09-28 09:06:28.000;1;41.02
2023-06-28 15:13:37.000;6;7.27
2023-02-03 00:19:22.000;2;34.98
2023-06-15 13:06:31.000;6;6.86
2023-11-06 22:05:29.000;7;19.79
2023-04-17 22:44:37.000;2;96.10
2023-07-03 20:40:14.000;2;70.45
2023-08-09 18:48:01.000;6;92.42
2023-10-24 19:03:46.000;7;54.04
2023-03-22 00:53:10.000;1;11.55
2023-12-08 18:54:34.000;6;67.32
2023-05-12 02:12:05.000;1;68.37
2023-11-17 00:48:01.000;3;47.71
2023-02-03 01:12:06.000;7;45.23
2023-01-05 18:07:57.000;3;16.61
2023-06-27 15:24:47.000;8;37.20
2023-09-07 14:03:51.000;1;68.28
2023-08-02 18:29:09.000;6;68.56
2023-06-16 05:04:05.000;5;97.06
2023-07-29 16:15:22.000;7;26.66
2023-10-26 22:06:28.000;6;63.68
2023-04-08 21:19:10.000;3;66.02
2023-10-20 08:05:47.000;8;7.49
2023-06-30 23:37:44.000;1;91.74
2023-04-12 06:10:06.000;1;95.51
2023-08-18 18:24:15.000;7;29.17
2023-03-12 03:03:04.000;3;23.93
2023-03-18 13:24:35.000;2;29.99
2023-03-06 09:09:44.000;9;63.62
2023-10-12 18:20:44.000;1;70.63
2023-03-17 02:23:03.000;7;32.37
2023-04-04 12:23:04.000;8;84.15
2023-06-18 19:25:52.000;7;66.98
2023-06-28 15:30:15.000;3;29.01
2023-08-09 07:43:41.000;2;22.67
2023-03-29 09:18:52.000;7;68.74
2023-04-11 04:23:07.000;5;85.37
2023-06-12 16:51:48.000;6;89.28
2023-07-30 14:45:14.000;3;34.96
2023-08-12 02:33:28.000;3;69.28
2023-02-05 09:14:24.000;4;29.84
2023-11-01 12:12:11.000;7;14.91
2023-02-16 17:30:12.000;3;28.04
2023-04-15 03:41:35.000;6;7.07
2023-08-17 17:23:33.000;2;34.88
2023-06-12 11:19:10.000;2;26.00
2023-09-11 00:14:04.000;9;47.63
2023-07-12 13:15:05.000;4;25.11
2023-10-26 13:21:56.000;5;95.51
2023-11-30 05:50:07.000;3;87.05
2023-10-30 07:17:21.000;8;74.27
2023-08-13 22:33:28.000;2;85.42
2023-03-05 04:34:46.000;6;45.86
2023-05-14 22:21:55.000;7;51.57
2023-12-22 05:49:09.000;9;44.86
2023-01-28 09:18:59.000;7;32.80
2023-08-21 16:28:47.000;9;50.97
2023-06-24 21:26:04.000;9;86.19
2023-04-01 18:57:18.000;4;75.10
2023-08-31 05:01:02.000;7;34.16
2023-10-19 01:57:58.000;5;51.99
2023-02-14 16:26:10.000;3;60.95
2023-07-28 08:26:40.000;7;50.57
2023-07-28 13:48:00.000;2;83.90
2023-08-02 17:33:02.000;7;24.10
2023-01-21 02:19:10.000;3;57.40
2023-04-16 02:51:47.000;3;40.03
2023-10-07 05:15:18.000;8;14.84
2023-03-26 02:51:09.000;3;26.38
2023-03-07 09:27:40.000;2;93.49
2023-04-23 13:21:38.000;5;83.47
2023-11-13 13:42:53.000;8;23.66
2023-07-25 11:34:05.000;7;41.14
2023-04-21 20:40:53.000;3;45.56
2023-06-21 10:23:07.000;5;87.71
2023-12-11 14:25:53.000;2;12.13
2023-05-06 13:14:29.000;3;56.96
2023-12-20 20:07:33.000;8;27.90
2023-08-12 14:10:20.000;9;94.54
2023-06-08 01:09:02.000;4;88.17
2023-05-19 04:03:57.000;3;19.25
2023-09-11 16:52:05.000;2;56.76
2023-01-01 20:39:22.000;9;65.58
2023-10-29 09:28:17.000;9;23.52
2023-09-02 21:56:08.000;6;91.48
2023-03-26 23:30:38.000;5;85.15
2023-04-08 21:37:46.000;5;52.19
2023-08-11 23:03:25.000;6;60.67
2023-11-09 16:47:04.000;7;96.98
2023-09-10 18:20:18.000;8;72.10
2023-03-26 17:08:14.000;7;38.39
2023-09-14 03:54:45.000;4;33.44
2023-08-29 15:57:24.000;4;24.11
2023-12-13 17:07:42.000;2;29.62
2023-12-04 19:34:30.000;8;74.93
2023-05-31 08:37:23.000;1;9.95
2023-12-18 05:36:02.000;1;71.79
2023-10-27 01:47:04.000;4;29.53
2023-12-25 15:47:01.000;7;21.97
2023-10-16 12:10:25.000;4;37.19
2023-09-21 15:04:42.000;9;8.91
2023-09-27 14:43:30.000;2;48.59
2023-09-17 05:35:47.000;9;43.32
2023-09-13 09:11:54.000;3;4.09
2023-06-03 07:00:12.000;3;77.25
2023-03-25 06:13:15.000;8;53.93
2023-02-03 06:21:01.000;8;6.64
2023-07-31 23:24:56.000;1;22.10
2023-06-05 14:44:06.000;4;29.76
2023-09-01 15:20:24.000;1;64.42
2023-09-07 16:00:21.000;3;31.80
2023-03-28 16:55:20.000;7;18.99
2023-03-30 04:21:21.000;4;12.43
2023-10-09 23:23:30.000;2;3.40
2023-10-14 10:24:47.000;7;30.70
2023-11-17 05:06:59.000;4;63.08
2023-06-24 18:37:11.000;7;28.85
2023-06-05 12:58:52.000;3;52.85
2023-11-14 19:41:02.000;8;84.79
2023-06-01 13:58:59.000;3;95.37
2023-01-17 14:25:18.000;5;31.50
2023-02-22 13:59:08.000;5;89.21
2023-12-30 15:34:40.000;1;25.57
2023-03-02 11:04:00.000;6;49.20
2023-08-14 11:43:17.000;3;73.90
2023-08-07 15:40:55.000;6;6.79
2023-01-26 02:35:53.000;7;78.64
2023-02-27 01:05:08.000;4;72.19
2023-10-03 10:46:18.000;3;21.56
2023-09-02 03:05:03.000;9;37.04
2023-01-23 07:34:47.000;2;63.71
2023-05-15 20:24:29.000;8;73.82
2023-06-15 12:30:54.000;7;25.28
2023-05-01 03:50:32.000;8;35.48
2023-02-21 13:15:51.000;5;74.44
2023-07-11 04:24:51.000;6;56.62
2023-08-07 12:48:57.000;5;9.22
2023-05-18 03:34:10.000;1;54.71
2023-01-10 13:47:44.000;4;58.73
2023-11-29 14:52:15.000;2;39.29
2023-04-23 02:02:07.000;5;80.98
2023-05-04 04:07:39.000;9;71.67
2023-09-03 21:20:08.000;6;8.23
2023-01-12 08:04:48.000;5;56.05
2023-11-18 00:18:36.000;8;78.60
2023-11-06 09:07:21.000;1;52.90
2023-09-08 07:19:42.000;8;41.36
2023-09-25 12:55:58.000;2;44.06
2023-06-13 02:13:26.000;8;20.48
2023-07-09 23:34:50.000;2;95.93
2023-07-18 19:06:52.000;9;57.66
2023-03-01 10:16:38.000;2;39.61
2023-04-17 17:20:04.000;1;44.54
2023-05-08 07:03:46.000;5;2.50
2023-08-07 03:20:20.000;4;44.16
2023-09-26 10:43:11.000;9;68.87
2023-03-04 18:45:58.000;1;10.44
2023-12-13 09:29:28.000;4;60.11
2023-11-01 01:24:00.000;3;24.82
2023-12-22 13:58:22.000;5;13.95
2023-11-17 03:33:48.000;4;37.50
2023-06-02 10:29:38.000;1;29.62
2023-04-09 12:19:12.000;1;43.80
2023-02-03 02:24:21.000;4;58.54
2023-04-17 19:48:17.000;1;88.07
2023-09-23 03:27:59.000;2;7.07
2023-04-09 00:22:41.000;5;31.85
2023-10-23 09:04:23.000;5;9.31
2023-07-24 15:53:42.000;7;41.64
2023-02-11 17:30:38.000;7;40.05
2023-01-23 15:10:46.000;2;71.23
2023-11-19 02:46:45.000;7;73.93
2023-09-04 04:39:41.000;5;36.42
2023-04-23 11:08:30.000;4;83.94
2023-10-22 02:06:59.000;8;58.76
2023-06-17 10:02:29.000;5;23.64
2023-08-05 12:05:36.000;5;63.59
2023-01-19 09:30:35.000;9;53.80
2023-12-01 11:07:22.000;5;4.06
2023-01-29 01:31:52.000;5;73.83
2023-08-09 08:51:26.000;5;5.30
2023-11-27 06:02:02.000;9;54.78
